stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,0.85,0,1.69,0,0,0,0,0,0,0,0,0,1.13,2.25,4.51,1.13,0,0.28,0,0,4.79,3.95,0.28,0,0.85,0,0,0,0.85,0,0,22.55,0,0,0
21Day,20.35,5.18,1.85,58.09,1.48,31.45,0,4.81,0.37,1.48,0,12.21,3.7,15.54,5.55,3.33,30.71,16.28,61.42,0,0.37,7.03,0,59.2,37.37,1.48,1.85,21.09,14.8,0,0.37,7.03,3.33,6.66,48.47,0.37,0,8.88
3Month,0.1,1.04,1.04,7.49,0,0,0.42,0,0.83,5.51,0.1,15.08,43.06,0.1,4.99,1.14,3.02,5.93,3.85,1.25,0,0.94,0.52,0.52,0.1,3.22,0.62,0.21,1.14,0.21,3.74,0.21,0.1,0,2.39,0.52,1.66,2.81
22Month,0,0.96,0.14,2.19,0,0,0.27,0,0.14,4.65,1.23,9.84,16.81,0.27,1.23,0.27,0.41,4.37,1.91,0,0.55,0.14,0,0.14,0.27,3.55,0.41,0,0,0,0.27,0.14,0.27,0,0.41,0.14,0,0.96
