stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,34,17,0,183,7,1,0,0,0,0,0,0,6,0,0,0,0,14,27,28,301,0,0,0,1,116,6228,3,0,54,0,0,1,0,0,20,0,0,0
72hpf,39.74,9.3,0,47.35,17.47,29.31,0,0.56,0,0,0,0,0,0,0,1.41,0,25.08,92.45,5.07,151.92,0,1.97,4.23,0.85,2470.96,1337.09,5.64,7.89,108.51,0.85,0.85,166.57,7.05,5.64,7.61,0,0,0
21Day,29.6,3.7,0.37,121.73,7.4,32.56,0,4.07,0,0.74,1.11,0.37,0,3.33,0.37,9.62,7.4,9.25,49.95,8.14,117.66,0,0,11.84,0.37,805.46,512.8,1.85,3.33,28.49,32.19,1.85,47.73,4.81,17.76,2.96,0,0,7.03
3Month,0.42,1.77,0.21,110.88,0.1,0,0.31,0,0.94,0.62,1.14,0,0,5.2,1.77,0,2.08,4.26,13.31,1.14,7.8,1.66,0.1,0.42,0.21,10.71,4.78,0.83,0.31,0.31,0.83,5.72,1.04,0,0,1.25,1.04,0.94,0.62
22Month,0,5.33,0.41,27.88,0,0,0.55,0,0,0,1.64,4.78,0,13.94,1.09,0.41,2.32,1.23,3.42,1.64,6.29,1.23,0.41,0.27,0,5.19,3.01,1.64,0,0,0.14,6.29,6.15,1.23,0,0.27,0.82,0,0.41
