stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,0.28,0,0.28,0,0,0,0,0,0,0,0,0,0,0.28,0.85,0,1.69,0,0,0,0,5.36,3.38,0,0,0,1.13,0,0,0.28,0,0,0,0,0
21Day,0,0.37,0,0.37,0.37,0,0,1.11,0,0,0,0,0,0.37,0,0,0,0.37,1.48,0,0,0,0,0,3.33,1.48,0,0,0,0,0.37,0,0,0.37,0,0,0,0.37
3Month,0.1,0.83,0.42,9.05,0,0,0,0.1,0.1,1.14,1.77,0.1,11.55,1.46,0.21,3.22,0.52,3.22,2.29,2.29,0.52,0,0.73,0.31,0.31,0,0.31,0.1,0,0,0.31,5.72,0.21,0,0,1.14,11.13,3.85
22Month,0.27,3.69,0.14,6.15,0,0,2.73,0.41,0,0.41,14.35,1.91,58.62,8.88,3.14,4.1,0.55,1.91,13.8,13.39,0.27,3.14,0.68,0.14,0.68,0,0.27,1.64,0.27,0.14,0,0,0.41,0.27,0.14,0.14,0,2.87
