stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,45,19,0,57,0,6,0,2,0,0,0,27,0,0,0,0,5,15,29,187,0,0,0,0,56,1329,0,0,0,16,0,0,0,0,0,4,0,0,0
72hpf,18.88,6.48,0,15.78,3.66,10.43,0,2.82,0,2.82,0,0,0,0,9.02,0,10.43,31.57,1.97,71.31,0,3.66,1.69,0.85,504.23,271.7,1.69,2.25,0,49.32,7.61,1.69,25.93,1.41,3.38,3.38,0,0,0.28
21Day,24.79,2.96,0.74,29.6,1.11,35.89,0,28.12,0,33.3,0,0,4.81,4.44,40.33,2.22,2.22,9.62,8.51,76.59,0,0,9.62,0,158.72,89.91,2.59,2.59,0,22.57,16.28,1.48,13.69,5.55,5.92,0.74,0.74,0,7.77
3Month,0.42,4.99,1.04,58.25,0.31,0,1.56,2.18,15.6,66.99,0.21,0,32.35,24.44,10.4,19.76,2.81,11.44,12.38,27.46,7.18,0.21,60.95,3.02,4.78,1.35,8.11,3.64,0,2.6,4.68,82.49,1.98,0.21,0,0.1,7.91,67.4,16.95
22Month,0.14,9.16,1.64,24.73,0,0,2.46,2.6,6.97,193.5,5.33,0,61.77,22.96,33.89,20.91,0.68,2.46,18.86,20.77,0.82,1.5,50.15,0,2.6,0.82,5.74,5.19,2.32,1.91,0.68,22.14,1.5,1.91,0,0,1.91,0.14,8.75
