stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.28,0,6.76,0.56,0,0.28,0,0,0,0,0,0,0,9.02,5.36,0.85,0.56,0,2.54,0,1.13,34.1,1.97,0.28,0,0,1.13,0,0,1.69,0.85,0.85,0.85,0,0,0
21Day,0,0.74,0,0.74,0,0,0,0,0,0,0.37,0,0,0,0,1.48,0,0.37,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,0.1,1.25,0.1,7.18,0,0,0.1,0.31,0.52,0,6.14,1.04,0,0.83,0.31,0.73,4.26,0.83,0.1,0,0.52,0.1,0.94,0,0.31,0.1,0,0,0.31,5.93,0,0,0,0,0.21,4.06,1.25
22Month,0,2.6,0.14,1.64,0,0.14,0.14,0.14,0.82,0.82,15.3,0.41,0.14,2.87,0,0.27,6.42,0.96,0,0.41,0.14,0.14,0.41,0,0.14,0.14,0.27,0,0,3.96,0,0.14,0,0,0,0,0.55
