stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16,8,0,55,3,1,0,0,0,3,2,0,0,1,0,19,41,107,75,0,0,0,0,41,606,0,0,0,11,0,0,0,0,0,3,0,0,0
72hpf,8.17,2.54,0,15.78,3.66,3.95,0,0.56,0,1.41,0,0,0,3.66,0,13.53,24.8,10.99,32.13,0,1.41,0.56,0.56,104,84.27,0.85,0.56,0,13.81,1.13,0.56,5.36,0.28,0.28,1.97,0,0,0
21Day,4.07,2.22,0.74,55.13,1.11,8.88,0,3.7,0,2.59,0,0.74,0,23.68,0.74,7.77,8.51,18.5,16.28,0,0,2.96,0,29.97,24.42,0.74,1.48,0,5.18,1.48,5.18,4.81,0.37,0.74,0.74,0,0,16.65
3Month,0.94,0.52,0.31,16.75,0.31,0,0.52,0.31,1.46,4.89,0,6.24,2.81,1.04,5.2,3.33,3.22,9.88,3.85,0.1,0,2.29,1.25,0.83,0.21,2.08,0.73,0,0.31,1.66,264.31,0,0,0,0,1.87,43.58,23.82
22Month,0.27,0.68,0.55,2.05,0,0,0,0,0,3.14,0,3.42,0.14,0.82,1.09,0,0.14,4.37,1.23,0.14,0,0,0.14,0.14,0,0.68,0.14,0.82,0.14,0,40.72,0.41,0,0,0,0.14,0.14,2.05
