stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.82,0.85,0,3.1,2.25,3.38,0,0.28,0,0,0,0,0,0.28,0,1.97,134.44,0.28,6.76,0,0,0.28,0,37.77,16.91,0,0.56,11.84,0.28,0,4.79,0,0,0.28,0,0,0
21Day,8.88,1.48,0.74,33.67,1.85,12.58,0,1.85,0.37,1.11,0,5.92,0,4.81,3.33,1.11,183.88,3.33,29.97,0,0,5.92,0.37,26.64,15.17,1.48,1.11,10.36,6.29,0.37,2.59,1.85,5.92,0.74,0.37,0,4.81
3Month,0.1,0.62,0.31,3.33,0.1,0,0.1,0,0.21,1.14,0,5.3,1.35,0.1,1.25,0.42,31.83,0.94,1.87,0.42,0.1,0.52,0,0.1,0,0.52,0.1,0,0.52,1.04,0.21,0,0,0,0.52,0.73,0.52
22Month,0,2.05,0.27,0.68,0.14,0,0,0,0.27,0.55,0.82,8.06,0.82,0,1.09,0.14,26.24,0.41,4.78,0.14,0.14,0.27,0,0,0,0.27,0,0,0,0.27,0.14,0,0,0,0.27,0,0.14
