stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,5,0,340,2,2,0,3,0,1,7,0,70,0,0,1,0,48,176,204,12,0,1,0,2,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.82,1.41,0,93.29,10.99,3.1,0,4.23,0,0.28,6.2,0,0.28,0.28,0,10.15,0.28,37.77,258.74,1.97,6.2,0,0.85,0.28,3.66,29.31,14.37,0.85,0,5.92,4.51,0,0,2.25,0.56,0.28,0.28,0,0,0.56
21Day,10.36,0.74,2.59,594.94,7.03,32.19,0,24.79,0,4.81,36.63,0,0,9.99,24.05,251.59,7.4,44.4,317.08,56.98,34.41,0,0.37,17.39,0,48.1,23.68,5.55,1.11,13.32,29.6,0,0.37,3.33,1.85,10.36,0.37,0,0,164.64
3Month,0.62,2.39,3.43,229.15,1.46,0,2.81,2.81,0.1,39.84,98.82,0,0,18.41,208.45,6.55,32.45,16.02,61.89,22.36,8.63,1.35,0,27.25,3.54,7.49,0.52,6.24,1.25,0.73,4.06,0.52,3.64,0.21,0.21,0,0.1,3.12,4.16,165.18
22Month,0.14,3.42,5.74,66,0.55,0,1.78,1.23,0,19.27,159.47,14.89,0,15.17,55.62,9.29,31.7,3.69,10.93,18.72,3.01,0,0.96,8.88,0.41,4.65,0.41,5.74,0.14,0,0.55,0,0,0.96,0.68,0,0,0.27,0,58.21
