stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,10.43,1.97,0,14.37,3.66,19.73,0,0.56,0,0,0,0,0,0,1.13,0,3.38,37.2,3.66,59.19,0,1.69,0.85,0.28,149.94,72.15,16.63,0.56,52.71,0.28,0,0,10.15,0.56,0.85,2.54,0,0,0
21Day,12.95,1.11,0.74,39.22,2.22,31.45,0,6.66,0,0.74,2.59,0,4.07,1.85,18.5,7.4,3.33,24.42,11.84,85.47,0,0.37,4.81,0,51.06,24.42,17.39,2.96,41.81,24.05,0,0.37,6.29,4.44,8.14,3.33,0,0,6.66
3Month,0.73,3.33,3.85,37.45,0.31,0,0.73,0.83,0.31,5.2,14.15,0.21,70.73,21.84,1.25,30.79,2.7,12.48,9.15,22.05,5.41,1.25,5.2,2.7,2.39,0.73,44.94,2.39,0.83,8.43,0.31,13.63,0.62,0,0,0.31,4.68,6.14,13.11
22Month,0.82,4.1,1.5,9.43,0,0,1.78,0.82,0,1.64,9.02,0.96,51.65,3.42,3.28,7.24,0.27,1.91,9.98,13.66,0.55,3.96,1.78,0.14,0.68,0.27,27.33,0.96,0.68,1.09,0,0.96,0.68,0.27,0,0.27,0.27,0,4.78
