stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,2,15,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,0.28,0.28,0.56,0,0,0,0,0,0,0,0,0.28,0,0.28,0.85,0.56,1.97,0,0,0,0.28,10.99,4.23,0,0,0.56,0,0.28,1.41,0,0.28,0,0,0
21Day,0.37,0,0,1.48,0,0,0,0,0,0,0,0,0.37,0,0,0,0.37,0,0.74,2.22,0,0,0,0,5.92,1.11,0.37,0,1.11,0.37,0,0.74,0.37,0,0,0,0.37
3Month,0,0.21,0.1,9.26,0,0,0.42,0.21,0.1,1.25,1.04,0,8.11,1.98,0,2.7,1.35,1.46,1.77,1.77,0.21,0,0.52,0.73,1.56,0.21,0.1,0.42,0.1,1.14,22.78,0.1,0,0.21,0.52,202.73,1.35
22Month,0,0.27,0.14,2.87,0.14,0,0,0,0,0,0.27,0.55,1.78,0,0.27,1.23,0,0.14,0.55,0.41,0,0.14,0,0.14,0.14,0.14,0.14,0.27,0,0,4.51,0,0,0,0,0.68,0.27
