stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,5,30,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,1.13,0,0,1.41,0,1.97,0,0,0,0,0,0,0,0,0.56,0,0.85,3.95,0,6.76,0,0,0.56,0,91.32,12.12,6.2,0.28,4.51,0.28,0,1.41,0,0.28,0.28,0,0,0
21Day,6.29,0.37,1.11,17.76,0.37,13.32,0,3.33,0,0,0.74,0,2.59,0.37,9.62,1.11,0.37,9.99,3.7,29.23,0,0,3.33,0,68.45,12.95,9.99,1.85,8.14,10.36,0,2.96,1.11,4.07,0.37,0,0,7.03
3Month,0.42,1.14,2.08,19.66,0.21,0,0.42,0.21,0.21,3.54,7.39,0,32.45,13.52,0.73,16.12,1.35,8.84,4.06,9.36,3.02,0.21,1.98,1.98,1.56,0.31,47.02,1.35,0.31,4.06,5.62,0.42,0,0,0.1,2.29,2.91,4.89
22Month,0.41,2.73,0.41,5.74,0,0,2.32,0.41,0.14,1.78,6.15,1.5,40.58,3.01,0.82,3.69,0.68,1.5,6.83,7.38,0.14,1.09,0.82,0.27,0.55,0,16.81,1.09,0.41,2.32,1.5,0.82,0,0,0,0.41,0,7.65
