stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0.56,0,0,0.28,0,0,0.28,0,0,0,0,0,1.97,0,0,0,0.28,0.56,0,0,0,0.28,0.28,0.28,0.28,0,0,0.28,0.28,0,0,0,0,0,0,0,0.56
21Day,0,0,0,7.03,1.85,0,2.96,0,0,0,0,0,27.75,0,0,0.74,2.96,2.96,0,0,0.37,0,2.96,1.11,0.37,0.37,0,2.59,2.96,0,0,0.37,0.74,1.11,0,0,111.74
3Month,0.31,0.52,0.1,3.95,0,0.62,0.21,0.21,2.29,0,3.22,2.7,1.14,1.66,0.21,1.56,3.12,3.95,0.83,0.1,0.73,0.31,0.62,0.1,0.1,0,0,0,0.62,1.77,0.1,0.1,0,0,0.52,0.94,175.37
22Month,0,0.68,0,0.82,0,0.27,0,0,1.5,0.27,5.06,0.55,1.91,0.55,0,0.27,4.1,0.96,0,0,0.14,0,0.14,0,0.41,0,0.14,0,0.14,0,0,0.14,0,0,0.14,0,85.54
