stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,7,0,243,1,2,0,0,0,0,0,0,48,0,0,0,0,49,6,7,15,0,0,0,2,3,35,1,0,2,0,0,0,0,0,0,0,0,0
72hpf,2.54,0.56,0,62.29,4.79,1.97,0,0.28,0,0.28,0,0,0.56,0,0,0,0,45.38,213.64,4.23,4.79,0,0.28,0,0,31,13.53,1.13,0,3.95,0,0,1.41,0.28,0,0.56,0,0,0
21Day,1.85,0.37,0.37,245.3,11.1,7.77,0,1.11,0,0.37,0.74,0,0,1.85,0,3.33,0.74,70.3,119.14,2.22,9.62,0,0,1.85,0,14.43,11.1,0.74,0.37,2.59,4.81,0,1.48,1.11,0.74,0.37,0,0,4.07
3Month,0.31,1.87,0.94,222.39,4.89,0,1.04,0.21,0.1,9.05,3.02,0,0,11.23,4.68,1.77,6.87,60.95,19.14,8.22,5.2,1.25,0.21,1.25,1.35,8.01,0.83,1.35,0.31,0.21,3.02,8.22,0.21,0.1,0,0.1,0.83,3.43,77.91
22Month,0.14,0.41,0.27,73.93,1.5,0,0.96,0,0.14,3.96,1.5,0.41,0,25.42,0.55,0.27,2.05,19.27,11.21,3.28,2.46,0,0.82,0.27,0.27,2.73,0.41,2.19,0.41,0,0.41,0.82,0.55,0,0,0,0,0,35.39
