stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,69,42,0,196,14,4,0,0,0,0,1,1,20,4,0,2,0,23,58,68,415,0,0,1,4,379,16466,1,0,48,1,0,0,5,0,0,14,0,0,0
72hpf,117.25,20.86,0.28,116.12,28.18,94.42,0,2.54,0,0,2.82,0,0,1.41,0,3.1,0.56,52.42,196.73,17.19,222.38,0,7.61,6.48,1.69,6554.09,5036.06,8.46,58.62,203.21,4.23,0,1.13,392.61,53.83,49.32,15.5,0,0,0
21Day,64.38,5.92,6.29,187.21,7.77,110.63,0,18.13,0,1.11,3.33,0,0,15.17,4.44,23.31,15.54,10.73,56.24,24.05,118.03,0,0.37,13.69,0.74,1957.23,1689.73,15.17,45.88,42.55,96.94,0,3.7,275.27,71.04,183.51,10.73,0.37,0,17.39
3Month,1.04,2.39,3.54,42.13,0.62,0,0.52,0.21,3.12,2.5,3.02,0.1,0,7.7,3.43,0.1,9.67,14.67,13.94,2.7,13.21,2.39,0.31,1.35,1.25,80.72,23.61,25.17,22.16,0.1,1.14,0.1,33.81,23.51,1.25,0.21,1.98,1.56,5.82,2.18
22Month,0,2.32,2.87,23.5,0.55,0,0.55,0,1.91,1.5,2.05,0.14,0,13.66,0.82,0.27,8.2,1.5,3.28,2.32,5.74,0.27,0.41,0.27,0,51.79,8.61,18.72,34.85,0.27,0.14,0,6.83,46.19,28.83,0.27,0.96,0,0,0.82
