stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.41,0,0,0.28,0,0.56,0,0,0,0,0,0.28,0,0,0,0,1.13,0.28,0.56,0,0,0.28,0.28,5.07,2.82,0,0,0.56,0.28,0,0.28,0,0.56,0,0,0
21Day,2.59,0,0,1.11,0.37,1.48,0,1.11,0,0.37,0,0,0,0.74,0.37,0,1.48,0.37,1.85,0,0,0.37,0,7.4,1.48,0,0,2.59,0.37,1.11,1.48,0.74,0.37,0,0,0.74
3Month,0.1,0.31,0.52,3.74,0.21,0,0,0.73,0.21,1.14,0,2.39,1.25,0.21,1.56,0.31,2.39,0.73,4.99,0.42,0,1.04,0.42,0.62,0.21,0.21,0,0.1,0.31,13.83,1.46,0.1,0.31,0.94,2.39,0.62
22Month,0.27,0,0.27,0.55,0.14,0,0.27,0.41,0.27,1.23,0.14,6.42,0.68,0.14,1.23,0.14,0.41,1.5,1.5,0.14,0.14,0.68,0.27,1.09,0.14,0,0.27,0,0,11.21,3.83,0.27,0,0.14,0,0.55
