stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,21,5,0,30,1,0,0,0,0,0,0,0,0,0,0,0,3,6,103,0,0,0,1,5,1688,1,0,0,41,0,0,0,0,0,27,0,0,0
72hpf,11.27,2.82,0,69.9,1.41,5.64,0,0.28,0,0,0,0,0,0,0,1.41,14.37,0.85,135.57,0,0.28,9.86,0,94.7,186.58,0.28,1.13,0,108.23,0.28,0,145.15,0,0,11.27,0,0,0
21Day,21.46,1.11,2.59,69.56,0,11.84,0,7.03,0,0.74,0,0.74,0.37,2.96,4.07,0.37,4.44,3.7,302.65,0,0.37,48.1,0.37,28.86,68.82,0.74,0.74,0,36.26,11.1,0,30.34,1.85,2.96,5.55,0.37,0,1.85
3Month,1.14,2.29,5.3,14.98,0.31,0,0.52,0.94,1.98,2.81,0,8.84,1.56,0.73,69.28,0.42,9.88,1.56,44.21,8.53,0,6.35,1.25,2.39,0.62,1.77,0.21,0,0.42,1.35,2.18,0.31,0.1,0,1.35,0.62,0.62,1.46
22Month,0.68,2.73,6.56,6.42,0,0,0.68,1.23,0.41,3.83,0.68,23.91,0.41,0.55,53.7,0.55,1.78,2.05,87.73,1.78,0.96,5.88,0,1.64,0.27,2.46,0,0.27,0,0.14,8.2,0.27,0.14,0,0,0.14,0,0.82
