stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,17,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,14,0,0,0,1,2,27,0,0,0,6,0,0,0,0,0,1,0,0,0
72hpf,10.15,1.97,0,2.25,1.13,0.85,0,0,0,0,0,0,0,0,0,0,3.1,21.42,0.85,14.09,0,0.28,0.56,0.85,11.56,31,0,0.28,0,14.09,0,0,27.06,0,0.28,14.94,0,0,0
21Day,27.75,0,0.37,19.24,0.74,2.96,0,0,0,0.37,0,0,0.37,0,0.74,0.37,2.96,4.07,1.48,16.65,0,0,0.74,0.37,9.62,11.84,0.37,1.85,0,4.44,2.22,0.37,15.17,0,0,7.77,0,0,2.22
3Month,1.04,6.87,1.35,48.89,0.42,0,0.21,0.21,0.1,0.94,1.04,0.52,34.22,2.7,0.52,5.62,9.26,6.76,2.91,14.98,0.31,0.1,0.62,3.85,1.35,1.46,6.76,2.6,0,0,1.35,5.72,1.56,0,0,1.77,57,1.46,3.64
22Month,0.41,8.2,6.42,26.65,0.14,0,0.14,0.41,0,0.41,2.6,6.7,53.16,0.68,5.19,4.92,3.96,1.37,7.24,13.25,0,1.64,0.41,0.68,2.05,2.19,6.29,1.37,0.41,0,0.14,2.19,3.83,0.27,0,1.09,6.56,0,1.09
