stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,5,0,15,1,0,0,1,0,0,0,0,0,0,1,0,6,6,0,12,0,0,0,0,171,117,0,0,2,0,0,0,0,0,3,0,0,0
72hpf,75.25,16.35,0,51.58,14.37,69.05,0,1.13,0,0,1.69,0,0.28,0,3.66,0.28,21.14,118.38,16.63,103.16,0,5.64,1.97,2.25,7120.33,330.33,6.76,16.07,129.65,1.97,0,71.87,4.79,5.64,12.4,0,0,0
21Day,38.85,13.69,2.59,90.65,8.51,63.64,0,17.76,0,1.11,3.33,0.37,9.62,2.96,19.98,12.58,6.29,45.51,14.8,112.48,0,0.37,13.69,0,2324.26,113.96,9.25,30.71,60.68,57.72,2.96,38.48,11.47,21.83,9.25,0.37,0,14.43
3Month,0.42,30.37,0.52,23.4,0.62,0,0.21,0.1,0.1,0.83,1.35,0.94,9.26,2.91,0.21,3.33,0.73,9.67,4.16,9.05,3.85,0.1,0.94,1.66,45.87,2.91,21.32,25.48,0.73,1.14,32.87,15.71,0.1,0.1,1.87,0.94,59.5,3.22
22Month,0.27,81.44,0.55,12.44,0.27,0,0.41,0.27,0,0.41,4.1,1.91,22,2.32,0.82,2.46,0.14,3.14,8.61,15.99,1.09,1.23,1.37,0.14,35.67,1.5,22.27,77.07,0.82,0.55,19.95,57.39,2.19,0,2.32,0.41,0.55,2.87
