stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,26,0,0,0,1,12,167,0,0,0,5,0,0,0,0,0,2,0,0,0
72hpf,4.23,0.28,0,4.23,0.56,1.41,0,0.85,0,0,0,0,0,0,0.85,0,1.69,12.12,0.56,13.81,0,1.97,0.28,0,40.02,36.64,0.28,0.28,0,7.61,0.28,0,4.51,1.41,0,0.56,0,0,0.28
21Day,6.29,1.48,0,12.58,1.11,2.96,0,6.29,0,0.37,0.37,0,1.48,0.74,3.33,2.22,0.37,2.59,0.74,26.27,0,0,1.48,0,12.58,18.5,0,1.11,0,5.92,0.74,1.11,2.22,1.11,1.11,2.22,0,0,2.22
3Month,0.73,2.39,1.14,31.21,0.42,0,0.73,1.35,0.1,2.29,7.28,0,73.75,6.66,1.35,14.46,2.39,8.95,8.43,12.9,2.5,0,1.35,1.04,1.14,0.52,1.04,2.08,0,0.62,2.29,111.3,0.62,0.1,0,0.42,4.47,9.88,6.97
22Month,0,1.23,1.5,8.2,0,0,0.96,0.68,0,0.68,7.93,5.33,114.65,3.96,3.55,11.89,0.68,0.96,9.43,10.39,0.55,1.78,0.41,0.14,0.41,0.14,0.55,2.46,2.46,0.14,0.14,18.86,0.41,1.64,0,0.14,0.96,0,2.32
