stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,9,0,0,0,0,4,119,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,5.92,1.41,0,2.54,1.69,2.54,0,0,0,0,0,0,0,0,0.28,0,1.41,4.79,0,10.71,0,0.85,0,0,89.06,36.64,0.85,0.28,9.86,0,0,3.38,1.69,0,0.56,0,0,0
21Day,4.81,0.37,0.37,15.54,0.74,6.29,0,3.7,0,0,0,0,0.74,0,3.7,1.85,1.85,1.85,4.07,22.2,0,0,2.96,0.37,29.23,21.09,0.37,1.85,11.47,3.33,0,3.33,2.22,1.85,0,0.37,0.37,1.11
3Month,0,1.87,0.31,19.76,0.42,0,0.83,0.62,0,1.66,2.5,0,14.04,2.29,0.62,14.15,1.46,6.24,4.26,7.49,0.31,0,0.94,1.87,0.73,0.42,1.25,0.94,0.42,0.52,16.23,0.52,0.1,0,0.1,1.25,2.29,1.66
22Month,0.14,3.28,1.64,9.57,0.27,0,0.14,0.82,0.14,2.19,5.06,3.69,52.06,1.91,3.01,21.18,0.96,1.37,6.15,7.65,0.14,2.32,0.96,0.14,1.78,0.41,1.5,1.5,0.27,0.27,1.64,0.96,2.05,0,0,0.27,0,2.73
