stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,6,1,29,0,0,0,0,6,159,0,0,0,6,0,0,0,0,0,1,0,0,0
72hpf,5.07,2.25,0,7.89,1.13,1.41,0,0.85,0,0,0,0.28,0,0.28,0,5.92,9.58,0,13.81,0,0.56,0.56,0,42.28,49.32,0.28,0.85,0,12.12,0.28,0,5.64,0,0.28,1.69,0,0,0
21Day,2.22,0.37,0.74,9.25,0,3.7,0,4.81,0.37,0.37,0,0.37,0.37,7.4,0.74,2.96,6.29,1.85,12.95,0,0,1.11,0,9.25,10.73,0.74,0,0,6.29,2.22,1.11,1.11,0,0.37,0.37,0,0,1.11
3Month,0.1,1.04,0.83,27.36,0.21,0,0.62,1.25,4.78,3.12,0,19.76,2.7,1.87,9.88,2.29,12.79,4.26,8.43,1.77,0,1.77,1.46,1.35,0.21,2.18,0.73,0,0.42,0.42,35.57,0.52,0,0,0.42,1.77,4.68,5.51
22Month,0.14,2.46,0.68,12.16,0.27,0,1.09,1.23,2.05,3.69,5.19,56.85,1.09,3.83,13.8,0.41,2.32,4.92,9.7,1.09,2.6,2.46,0,0.96,0.14,1.23,1.91,0.27,0.41,0.27,9.43,1.23,0.96,0,0.14,0.14,0,1.78
