stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,3.38,0,8.74,0,0,0,0,0.28,0,0,0,0,0,0.28,46.5,0.28,10.71,0,0,0.56,0,2.25,0.85,0,0.28,0,25.93,0,0,0.28,0,0,0,0,0,0
21Day,0.37,2.22,0,3.7,0.37,1.48,0,0,0,0,0,0,0.37,0,0.37,9.62,0.37,53.65,0,0,8.14,0,1.48,1.48,0,0,0,7.4,0.37,0,0,0.74,0.37,0,0,0,0
3Month,1.46,7.18,0.1,12.38,0.42,0,0.42,0.31,2.91,0.1,6.35,1.35,0.42,4.06,0.42,63.76,1.04,52.84,8.74,0,4.99,0.42,0.52,0.1,1.56,0.1,0,0.21,1.87,1.35,5.3,0,0,0.73,69.28,1.35,1.56
22Month,0.68,3.96,0.27,5.06,0,0,0.82,0.14,2.19,1.64,11.21,0.41,0.14,1.23,0,10.39,1.23,62.72,1.5,1.09,5.33,0.27,0.55,0,0.68,0.41,0.14,0,0,0.41,10.8,0.27,0,0.41,1.5,0,0
