stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,2,0,17,1,0,0,1,0,0,0,0,2,0,0,1,0,1,17,15,76,0,0,0,0,19,625,0,0,0,13,0,0,1,0,0,0,0,0,0
72hpf,4.79,2.54,0,9.58,1.13,4.51,0,0.56,0,0,0,0,0,0.28,0,1.69,0,8.74,9.58,1.13,33.26,0,2.82,0.28,0.28,55.52,151.63,0,0.28,0,16.07,1.13,0,4.79,0,0.28,0.56,0,0,0
21Day,15.54,0.74,0.37,26.64,0.74,33.67,0,24.05,0,0,1.11,0,0,1.48,1.11,16.65,0.74,1.48,3.7,4.44,35.89,0,0.37,2.22,0.37,16.28,57.35,0,0.74,0,16.28,2.96,1.85,3.33,0.37,1.85,1.48,0,0,4.07
3Month,0.1,1.35,0.83,20.28,0.1,0,0.52,1.35,0.1,1.14,4.06,0.1,0,14.15,1.87,2.39,4.78,1.56,7.18,5.1,8.95,1.46,0.1,1.14,1.56,1.35,1.46,2.39,0.52,0,0.21,1.04,162.47,0.42,0.1,0,0.1,3.43,27.46,8.95
22Month,0.82,0.27,0.41,6.56,0,0,0.96,0.41,0,0.41,3.83,0.41,0,15.44,1.09,3.96,4.51,0.41,1.23,5.19,3.14,0.14,0.96,0.41,0,0.68,0,0.55,0.27,0.27,0,0.27,19.68,0.68,0.41,0,0,0.14,0,2.6
