stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0.28,0,3.66,1.97,34.95,0,0,0,0.28,0,0,0,0.28,0,0.28,12.12,0.56,3.66,0,0.56,0,0,29.03,10.71,0.28,0,0,5.36,0,0,0,1.97,0.85,0,0.28,0,0,0
21Day,0,0,0.37,7.03,1.85,48.1,0,2.22,0,0.74,0,1.11,0.37,5.92,1.85,0,3.7,2.22,4.81,0,0,0.37,0.37,5.18,5.18,0.37,0.74,0,2.22,1.11,0,0,0.74,0.74,0.74,0,0,0,5.18
3Month,0.1,1.56,0.42,24.13,0.52,0,1.35,0.62,8.22,6.14,0,65.63,11.96,0.73,11.03,2.5,8.22,6.97,6.66,1.77,0.21,3.43,2.7,1.14,0.31,2.6,0.73,0,0.21,1.46,0.1,6.24,0.31,0,0,0.21,1.35,31.21,10.82
22Month,0,0.41,0.68,5.47,0.55,0,0.27,0.14,2.87,6.15,3.96,71.74,2.19,1.37,11.48,0,1.23,4.1,2.19,0.14,1.09,0.82,0.14,0.14,0.41,2.32,0.55,0.41,0.14,0.27,0,0.96,0.55,0,0,0,0.27,0,2.87
