stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,72,0,27,2,0,0,1,0,0,0,0,4,0,0,0,1,4,7,20,126,0,0,0,1,46,2386,2,0,0,57,0,0,0,2,0,0,10,0,0,0
72hpf,36.92,120.35,0,24.52,36.08,31.85,0,0,0,0,0.56,0,0,0.28,0,1.97,0,7.05,46.79,3.95,325.82,0,1.69,10.99,0.28,1020.29,1118.37,1.97,12.12,0,301.58,3.38,0,0.28,712.23,1.13,1.97,41.15,0,0,0
21Day,16.28,48.47,1.11,39.59,18.87,14.43,0,1.11,0.37,0.37,1.48,0.37,0,4.07,0,12.95,3.33,5.18,15.17,12.58,300.8,0.37,0,43.66,0,183.14,234.94,0.74,6.29,0,88.06,18.87,0,0.37,243.82,4.07,6.66,17.02,6.66,0,4.81
3Month,0.73,105.79,0.73,102.25,2.81,0,1.46,0.62,0.31,2.5,9.57,0.42,0,15.6,6.03,0.62,6.14,3.43,5.1,32.56,107.45,11.03,0.1,28.71,1.98,2.81,3.95,3.54,1.04,0,9.57,3.43,0.1,13.42,42.96,0.21,0,3.54,146.25,23.4,5.62
22Month,0.55,137.47,1.5,165.89,4.1,0,1.5,0.41,0.14,1.5,9.29,122.57,0,42.63,2.46,0.55,7.52,2.19,2.46,8.34,84.72,1.23,2.19,21.59,0,2.19,3.96,4.65,2.19,0.68,4.24,0.68,0,4.65,141.43,4.24,0,3.14,29.93,0.14,3.42
