stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,69,8,0,37,1,4,0,2,0,0,0,0,7,1,0,2,0,8,14,158,130,0,0,0,1,93,608,0,0,0,16,0,0,0,0,0,5,0,0,0
72hpf,74.97,8.17,0,27.62,4.23,6.2,0,4.51,0,0,0.28,0,0,1.69,0,7.05,0.56,56.37,63.13,18.04,59.19,0,40.02,3.1,6.2,241.54,181.79,0.28,2.82,0,46.22,9.58,0.56,12.4,3.1,1.41,9.02,0,0,0
21Day,92.5,5.55,1.85,213.48,2.22,42.55,0,89.91,0,0.74,5.18,0,0,24.42,2.22,63.64,24.05,11.1,75.85,37.74,189.43,0,0.37,14.8,0,74.74,77.33,0.37,1.48,0,68.82,20.72,1.11,11.84,2.59,6.66,2.96,0,0,12.95
3Month,3.64,5.62,8.53,132.31,0,0,4.78,12.38,0.1,13.21,20.08,0.42,0,587.49,26.21,17.16,104.64,16.12,40.77,83.42,41.61,9.78,1.14,7.18,9.67,3.95,1.14,4.16,2.29,0,1.77,13.52,31.93,0.83,0.21,0.1,0.73,7.7,15.71,26.84
22Month,1.78,9.43,6.29,39.76,0,0,3.55,5.74,0,4.51,37.85,17.63,0,869.5,13.12,29.79,90.19,3.55,8.2,83.77,40.72,0.82,12.3,5.06,1.23,3.55,0.82,3.28,2.87,2.87,0.82,1.64,10.66,2.32,2.19,0,0.14,0.55,0,9.98
