stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.89,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0.56,2.25,0.85,0.85,0,0,0,0,0.85,0.28,0,0,0,0.28,0,0,0,0.56,0,0.85,0,0,0
21Day,3.33,0.74,0,13.69,0.74,1.11,0,0.37,0,0,0,0,0,0,0.37,0,0,3.33,0.37,6.29,0,0,0.37,0,6.29,1.11,0,0,0,3.33,0,0.37,1.48,0.74,1.48,2.22,0,0,0.37
3Month,6.14,1.46,0.21,14.46,0,0,0,0,0,0.73,0.94,0.21,3.64,1.87,0.21,2.7,0.62,37.34,3.12,3.33,0.31,0,4.89,0.31,0.1,0.1,0.31,0,0,0,0.73,6.24,1.56,0,0,0.94,1.04,14.87,1.25
22Month,2.32,2.19,0.14,6.42,0,0,0.14,0,0.14,0.96,4.51,0.41,7.65,1.09,0.27,1.09,0.68,5.06,6.83,4.51,0.14,0.82,1.23,0,0.14,0.27,0.41,0.14,0.14,0.14,0,1.91,8.2,0.27,0,0.14,0,0,0.27
