stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,156,88,0,21,2,3,0,1,0,0,2,0,2,0,1,1,39,4,626,30,0,0,0,8,25,120,0,0,4,0,0,0,0,0,3,0,0,0
72hpf,1.13,15.78,0,3.1,0.28,0.28,0,0.56,0,0,0,0,0,0,2.54,0.56,34.39,5.36,77.51,7.05,0,0.28,0.56,2.25,28.75,6.48,0,0,2.54,0,0,1.41,0,0,0.28,0,0,0
21Day,2.96,4.81,15.17,9.62,0,4.81,0,1.11,0,0.37,0,0,1.85,0,41.44,0,44.77,6.29,152.43,8.51,0,0,0,1.85,7.03,3.33,0,1.11,2.96,5.55,0,1.48,2.22,1.11,0,0.37,0,2.96
3Month,0.31,9.67,13.52,12.48,0,0,0.42,0.62,0.1,2.08,2.29,0.31,10.19,3.54,1.87,6.66,65.11,4.47,297.9,4.26,1.25,0.42,1.14,22.99,0.31,0.31,0.62,0.31,0.21,2.39,8.63,0,0,0,0,1.46,1.46,2.7
22Month,0.27,10.52,3.69,5.06,0,0,0.55,0.41,0,1.09,3.14,82.26,14.07,0.96,5.06,4.24,20.77,1.64,275.76,2.87,0.14,1.09,0.82,1.37,0,0.14,0.82,1.23,0,0.82,3.14,1.37,0.68,0,0,0.14,0.14,1.23
