stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,7,0,33,1,0,0,0,0,0,1,0,16,0,0,0,0,25,25,63,23,0,0,0,4,41,194,1,0,0,4,0,0,0,0,0,0,15,0,0,0
72hpf,9.58,5.92,0,29.31,18.32,58.34,0,0.28,0,0.28,1.69,0,0,0,0,0.85,0.28,36.64,102.03,13.81,36.36,0,3.38,2.54,3.1,129.65,65.11,1.97,1.13,0,36.64,0.85,0,0.28,14.37,18.6,17.76,32.41,0,0,0
21Day,16.28,7.03,16.28,115.44,18.13,120.25,0,23.31,0,2.59,3.7,0,0,5.55,5.18,12.21,8.14,59.94,108.04,29.23,44.4,0,0.37,10.73,1.48,39.59,20.35,3.7,2.59,0,29.23,9.99,0,1.85,9.99,21.83,55.5,18.13,0.37,0,6.29
3Month,1.56,13.73,17.27,128.77,5.72,0,3.64,1.56,0.1,40.98,56.69,0.42,0,203.87,113.38,3.22,109.84,30.06,36.72,57.52,26,5.2,0.52,26,31.83,9.99,1.04,10.92,3.85,0,2.81,8.43,0.62,35.89,7.59,0.31,0,2.18,13,19.66,48.26
22Month,0.55,27.6,21.18,91.42,2.87,0,4.51,2.19,0.55,42.22,180.24,32.52,0,520.09,59.03,6.83,146.21,13.25,15.44,85.41,30.47,0.82,9.16,26.78,4.51,5.47,0.68,14.35,6.56,2.87,2.32,1.78,0,8.06,26.24,11.75,0,1.64,1.91,0,26.92
