stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,2,0,0,0,0,4,25,0,0,0,2,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,1.41,1.41,0.28,0,0,0,0,0,0,0,0,0,0,0,0.28,1.13,0,6.48,0,0.28,0,0,2.25,4.79,0.28,0,0,4.51,0,0.56,1.97,0,0,0,0,0
21Day,0.37,0,0,1.48,0.37,0,0,0,0,0,0,0,0,0,0,0.37,0,0.37,0,0,7.03,0,0,0,0,1.48,1.48,0,0,0,1.11,0,0.74,0,0,0,0,0,0.37
3Month,0.31,1.35,1.04,6.03,0,0,0.21,0.42,0,1.14,1.04,0,0,61.37,1.77,0.31,1.77,0.42,1.87,1.35,10.3,0.73,0.1,0.83,0.83,0.52,0.1,0.62,0.1,0,0.31,0.52,24.03,0.21,0,0.42,0.52,1.14,0.94
22Month,0.14,9.02,1.64,11.21,0.27,0,0.82,0,0.14,0.96,2.6,3.83,0,154.28,1.37,0.41,5.47,0.27,1.37,2.6,12.85,0.27,10.93,0.68,0,0.68,0.27,2.19,0,14.62,0,0.41,25.55,0.55,0.27,0.55,0.82,0,0.96
