stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.56,0,0.56,0,0.28,0,0,0,0,0,0,0,0,0,0.56,2.54,0,0.56,0,0,0,0,3.66,0.85,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0.37,0.37,0.37,2.59,0,3.7,0,0.74,0,0,0,0.37,0,1.11,0,0,1.48,0.37,0.37,0,0,0,0,1.48,0.37,0,1.11,0,0.37,0.37,0,0,0.37,0.37,0,0,0.37
3Month,0.1,0.31,0.62,7.59,0.21,0,0.31,0,1.14,4.16,0,8.32,3.12,0.21,1.56,0.83,2.81,5.62,1.04,0,0,0.21,0.42,0.52,0,0,0.31,0,0,0.31,1.14,0.21,0,0,0.31,6.87,2.5
22Month,0,1.23,0,1.37,0,0,0.14,0,0.27,5.6,0.96,9.7,1.5,0.14,1.23,0,0.14,2.6,0.27,0.14,0.27,0.27,0.14,0.41,0,0.27,0.27,0.14,0,0,0.14,0.41,0,0,0,0,0.27
