stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,10,0,0,0,0,5,92,0,0,0,2,0,0,0,0,0,0,4,0,0,0
72hpf,7.33,6.2,0,10.99,3.1,3.66,0,0.28,0,0,0.28,0,0,0,1.41,0.28,5.64,28.18,2.25,25.65,0,0.85,0.56,0,141.21,74.69,1.41,1.97,0,20.57,0.85,0,0,11.84,1.97,0.28,2.25,0,0,0
21Day,10.73,4.07,1.11,46.99,1.11,9.25,0,6.66,0,0.74,0.37,0,0.37,1.48,7.03,1.85,2.59,22.94,6.66,43.29,0.37,0,4.44,0,37.74,29.23,1.85,1.48,0,14.8,5.92,0,1.11,5.55,1.85,3.33,2.22,0,0,3.33
3Month,0.42,3.12,1.35,36.09,0.62,0,0.1,0.52,0.1,7.91,7.7,0,19.56,4.58,1.98,30.79,3.02,8.32,9.26,7.39,1.04,0.1,4.16,1.77,3.02,0.62,3.02,2.5,0,0.52,1.35,0.1,74.58,0.83,0,0,0.52,4.58,22.88,7.28
22Month,0.14,5.74,0.82,21.73,0.14,0,0.68,0.96,0,8.34,23.5,3.28,37.99,6.56,4.37,46.6,0.68,3.28,24.73,15.44,0.41,0.96,4.65,0.27,2.32,0.27,4.24,2.6,0.82,0.55,0.14,0,12.85,4.1,4.1,0,0.27,0.96,0,4.92
