stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,21,50,6,0,0,0,0,3,35,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,2.54,8.17,0,17.76,1.41,5.64,0,0.28,0,0,3.1,0,0,0,2.25,0,2.54,82.3,26.21,26.49,0,1.13,0,0.28,13.53,9.86,0.56,0.28,40.59,0.28,0,0.85,0,0,1.97,0,0,0.28
21Day,4.81,5.55,0.37,52.54,0.37,3.7,0,3.7,0,0,2.96,0,1.48,0.37,32.19,1.48,0.74,30.71,23.31,66.97,0.37,0,8.14,0,5.55,4.44,0.74,0.37,27.01,5.18,1.48,0.37,0,1.48,1.11,0,0,51.06
3Month,0.52,20.7,0.94,102.56,0.62,0,2.18,2.5,0.31,9.47,65.32,0,19.76,32.77,10.92,22.26,2.5,38.07,88.83,87.06,46.39,0,6.87,3.02,1.46,0.83,4.78,0.21,7.39,3.74,32.25,0,0.31,0,0.73,9.88,4.99,219.68
22Month,0,10.66,2.05,18.31,0,0,0.82,1.09,0.14,2.46,55.21,1.23,48.65,6.01,11.07,29.52,0,4.24,52.88,49.19,3.01,1.09,1.5,0.41,0.55,0.14,5.88,0.68,2.32,0.68,3.42,1.09,0.27,0,0.41,0.55,0,62.18
