stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,118,65,0,175,15,4,0,3,0,0,1,0,24,1,0,0,0,19,15,68,390,0,1,0,2,144,4011,3,0,0,65,0,0,1,0,0,7,0,0,0
72hpf,91.88,18.6,0,78.92,14.66,25.08,0,3.38,0,0,1.13,0,0.56,0.56,0,6.48,0,38.9,71.59,5.64,284.1,0,10.43,7.61,3.66,903.04,924.74,5.36,10.71,0,209.41,9.3,0.28,91.04,7.61,6.48,15.5,0,0,0
21Day,96.94,4.07,2.22,188.69,7.77,33.3,0,43.29,0,1.48,4.07,1.48,0,5.18,1.11,44.03,3.7,23.68,52.17,17.02,313.01,0,0.37,33.67,0.74,228.28,271.94,5.18,4.07,0,132.09,30.71,2.59,29.6,9.99,14.43,6.29,1.11,0,9.99
3Month,4.26,14.67,2.08,265.14,1.87,0,4.47,7.59,1.66,17.37,32.97,1.14,0,210.11,9.78,13.21,24.65,27.88,82.07,44.52,120.87,27.56,0.62,25.9,14.46,8.11,8.32,22.88,10.71,0,5.1,10.09,239.24,9.26,0.31,0.1,2.39,30.37,41.09,44.62
22Month,1.5,13.25,2.19,76.25,0.82,0,3.83,6.29,0.41,7.79,40.99,138.97,0,500.96,3.42,17.35,17.76,7.79,18.04,38.67,89.1,3.42,7.52,13.8,0.27,4.78,5.47,17.76,9.84,4.65,3.55,1.78,54.66,14.76,4.92,0,1.91,5.06,0,9.43
