stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,35,16,0,69,2,1,0,3,0,0,1,0,1,0,0,1,0,10,27,42,174,0,0,1,1,77,1386,0,0,0,29,0,0,0,0,0,0,6,0,0,0
72hpf,58.91,34.1,0,93.01,23.39,21.42,0,4.79,0,0.28,3.38,0,0,0.56,0,9.86,0.56,51.3,197.86,35.23,241.26,0,13.81,7.89,3.66,998.87,760.71,8.17,8.46,0,205.47,5.36,0,0.56,116.12,10.15,5.07,14.37,0,0,0
21Day,249,63.27,22.57,950.87,30.71,197.57,0,180.18,0.37,5.55,34.78,1.11,0,46.62,24.42,231.61,84.36,55.87,465.81,187.21,1330.1,1.11,0.74,152.06,4.44,637.12,704.45,19.24,33.3,0,410.69,107.67,0,7.77,156.5,37,68.82,33.3,1.48,0,129.5
3Month,4.68,53.57,14.87,483.68,3.95,0,8.53,16.64,1.56,51.7,146.25,1.04,0,553.47,177.04,35.78,180.89,44.62,131.27,185.15,223.32,57.31,1.04,38.17,37.86,29.02,13.63,29.02,15.71,0,15.19,18.31,0.1,410.87,8.74,0.83,0.1,5.72,54.3,45.35,173.81
22Month,4.51,91.42,23.37,242.96,2.32,0,14.07,18.17,1.64,43.18,528.01,104.13,0,1218.64,131.18,94.56,255.4,14.89,38.95,297.35,242.42,7.38,31.16,38.67,2.19,21.04,6.97,37.85,31.57,3.28,13.12,4.51,0,75.43,31.02,12.71,0,2.73,11.07,0.14,84.18
