stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,2,1,0,0,1,0,0,0,2,0,0,1,0,1,0,6,9,0,0,0,0,3,23,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,1.41,0.28,0,1.13,1.13,1.13,0,0,0,0,0,0,0,0,0,0,2.25,5.92,1.13,3.95,0,0.28,0.56,0,28.18,12.4,0.28,0.28,0,5.07,0,0,0.85,0,1.41,0,0,0
21Day,1.48,0,0.37,13.69,0,3.33,0,1.85,0.37,0.74,0,0,1.11,0.37,4.07,0.37,1.11,4.07,2.96,7.03,0,0,0,0,11.84,8.14,0.37,0.37,0,4.07,0,1.11,2.22,1.11,0,0,0,0.74
3Month,0.1,0.94,0.21,11.13,0,0,0.1,0.42,2.29,6.14,0,0,17.99,4.06,0.62,4.47,1.46,3.64,4.99,4.16,0.42,0,1.98,1.14,0.94,0.31,1.46,0.21,0,0.42,0.73,12.07,0.1,0.1,0.21,1.77,21.53,5.93
22Month,0,0.82,0.82,4.1,0.14,0,0.41,0.14,1.37,8.61,3.01,0,24.73,2.6,1.5,6.15,0.41,1.09,6.01,2.6,0.14,0.27,0.27,0,0,0,1.23,0.27,0.27,0.14,0.14,2.05,0.96,0.41,0.14,0.14,0.14,1.78
