stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.56,0,0,0,0,0,2.25,1.13,0,0,0,0,0,0.56,0,0,0,0,0
21Day,0.74,0,0,4.07,0.37,0.37,0,0.37,0,0,0,0,0,1.48,0,1.11,1.11,1.85,4.07,0,0,0,0,2.96,2.22,0,0,0.37,0.37,0.37,0.37,0,0.37,0,0,0
3Month,0.1,0,0.62,5.82,0,0,0.21,0.1,1.25,1.25,0,2.29,0.83,0.52,10.82,0.21,1.04,2.5,0.21,0,0,0.21,0.21,0.1,0,0.42,0,0,0.1,0.94,0,0,0,0.42,0.31,3.02
22Month,0,0.55,0.55,2.6,0,0,0,0,0.96,0.55,0.14,3.14,0.27,0.27,8.47,0.14,0.14,0.41,0,0.14,0.14,0,0,0.27,0,0.14,0.14,0.14,0,1.37,0.27,0.14,0,0,0,0.41
