stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,0,0,5,27,0,0,0,2,0,0,0,0,0,0,0,0
72hpf,1.13,0,0,2.54,0.56,0.28,0,0,0,0,0,0,0,0,0,0.85,5.07,0,3.95,0,0.28,0.28,0,16.63,8.46,0,0.28,0,3.38,0,0,0.28,0,0,0,0,0
21Day,1.48,0.74,0,6.66,0.37,2.59,0,0.74,0,0.74,0.37,0.74,0.37,1.85,0,0.74,2.59,1.11,3.7,0,0,0.37,0,8.88,3.33,0.37,0.37,0,2.59,0.74,0,0,0,0.37,0,0,1.11
3Month,0,0.94,0.21,11.55,0,0,0.42,0.21,1.25,2.39,0,25.07,3.12,0.73,5.51,1.35,4.78,3.12,4.16,1.25,0,1.14,1.35,0.83,0.21,0.21,0.42,0,0.21,0.52,3.12,0,0,0,1.56,1.77,3.54
22Month,0,1.5,0.55,3.55,0,0,0.27,0.55,0.55,4.51,1.5,48.24,2.05,1.91,5.74,0.27,0.68,2.05,3.42,0.14,0.96,0.41,0.14,0.14,0.14,0.41,0.27,0.27,0,0,0.68,0.96,0.14,0,0.41,0,1.64
