stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,5,10,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.41,0.56,0,1.69,0.28,2.54,0,0.28,0,0,0,0,0,0,0,0,0.28,1.41,0.85,6.2,0,0.28,0,0,22.83,4.79,0,0,5.07,0,0,1.13,0,0.28,0.56,0,0,0
21Day,1.85,0.37,0,13.32,0.74,8.51,0,7.77,0,1.48,0,0,1.11,0,5.55,0.74,1.48,2.96,1.11,12.21,0,0,1.11,0.37,14.43,10.73,0.37,1.48,5.92,0.37,0,1.85,0.74,0.74,0.37,0,0,2.59
3Month,0,0.83,0.1,6.87,0,0,0,0.42,0.21,6.87,0,0,4.06,1.46,0.94,1.04,0.21,1.87,2.18,3.12,1.14,0,0.73,0.42,0.94,0.62,0,1.14,0.52,0.1,2.18,0.42,0.1,0,0.21,0.73,3.64,1.98
22Month,0.14,0.68,0.14,3.28,0.14,0,0.27,0.27,0,10.52,0.96,0,12.85,1.23,1.5,0.96,0.14,0.14,4.51,1.37,0,0.27,0.96,0,0.68,0.14,0.14,0.27,0.82,0,0,0.14,0.14,0,0,0,0,2.05
