stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,5,0,22,6,0,0,0,0,0,0,0,0,0,0,1,13,15,61,0,0,0,0,8,603,0,0,0,17,0,0,1,0,0,1,0,0,0
72hpf,3.1,1.41,0,8.46,2.25,3.66,0,0.28,0,0.28,0,0.28,0,0.85,0,3.95,5.64,0.56,40.59,0,1.41,0.85,0.28,48.76,224.07,0.28,0.28,0,18.32,0.28,0,7.61,0.28,0,1.41,0,0,0
21Day,7.4,1.11,0,10.36,0.37,30.71,0,15.91,0.37,0,0,0,0,12.95,0,0,1.85,2.59,11.47,0,0,1.11,0,13.32,64.01,0,0,0,5.92,1.85,0.74,4.81,0.37,2.59,0.37,0,0,2.96
3Month,0.1,0.62,0.21,9.67,0,0,0.42,1.56,0.52,2.6,0,4.89,2.7,2.29,2.08,0.21,1.56,2.18,4.47,0.62,0,0.42,0.94,1.04,1.56,0.1,0.1,0,0.1,1.66,138.24,0,0,0,0,1.98,39.01,9.05
22Month,0.14,0,0.27,1.91,0,0,0.68,0.82,0,4.1,0.14,4.37,1.23,3.69,3.14,0.14,0.41,4.65,0.82,0.14,0.55,0.41,0,0.14,0.82,0,0,1.23,0,0.14,14.21,0.27,0,0,0,0.14,0.41,1.37
