stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,15,65,0,70,4,2,0,2,0,0,0,2,0,0,0,0,1,4,7,167,0,0,0,0,12,679,0,0,0,15,0,0,0,0,0,1,0,0,0
72hpf,17.47,34.1,0,14.09,8.74,5.36,0,0.28,0,0.28,0,0.28,0,0,2.82,0,7.33,31,0,160.37,0,0,6.76,0,59.19,140.64,0.85,9.86,0,85.4,1.69,0,56.09,0.28,0.56,12.12,0,0,0
21Day,24.05,7.03,0.74,20.35,2.59,7.4,0,1.11,0,0,1.85,0,2.59,0.37,7.4,0.74,14.43,19.98,2.59,105.82,0.37,0,20.72,0,20.72,93.61,1.11,12.21,0,30.34,8.14,1.85,37.74,1.48,3.33,2.59,1.85,0,1.48
3Month,0.1,27.25,0.31,6.35,0.73,0,0.21,0.42,0.42,1.25,1.14,0,4.16,1.66,0.94,2.18,4.16,2.6,1.04,5.93,0.42,0,10.71,0.42,0.83,1.87,0.94,1.87,0,0.42,0.42,16.75,0.83,0,0,0.31,19.76,24.86,1.25
22Month,0.14,21.86,0.55,6.29,1.23,0,0,0.41,1.64,0.55,64.5,0,6.29,0.68,1.23,2.32,0.27,2.73,1.37,2.87,0,0.55,5.88,0,0.55,0.68,0.68,0.27,0.41,0,0.27,4.1,0.55,0.27,0,0.27,2.6,0.14,0.27
