stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,6,0,92,4,0,0,1,0,2,0,3,1,0,0,0,15,35,264,42,0,0,0,0,52,768,2,0,0,2,0,0,0,0,0,0,8,0,0,0
72hpf,5.36,2.54,0,26.49,13.81,2.25,0,1.13,0,1.69,0,0,0.28,0,1.13,0,12.97,59.19,78.07,13.81,0,2.54,0.28,1.69,23.96,54.68,1.13,1.41,0,10.71,1.69,0,1.13,32.13,0,0.28,13.53,0,0,0.28
21Day,9.99,0.74,2.22,170.56,5.92,17.02,0,24.05,0,7.4,0,0,10.36,5.18,39.22,1.85,10.36,52.54,266.39,32.19,0,0,5.92,0.37,27.75,25.53,0.74,1.85,0,9.25,13.69,0,0.37,21.09,2.22,5.92,11.84,0,0,12.58
3Month,0.42,3.64,2.39,123.26,0.62,0,2.08,2.7,9.78,58.25,0.42,0,111.3,109.11,6.14,25.48,6.87,33.91,312.47,14.35,2.81,0.21,3.54,5.3,4.06,0.31,3.02,3.85,0,0.83,5.51,0.21,40.88,1.98,0,0,1.04,4.78,9.05,20.18
22Month,0.27,4.37,1.78,36.62,0.27,0,1.37,3.42,4.65,82.4,9.29,0,245.97,45.37,15.58,26.92,1.91,11.62,279.04,10.39,0.41,5.19,2.32,0.27,1.5,0.55,1.78,3.83,0.82,0.55,1.37,0,5.06,1.78,0.68,0,0.41,0.41,0,9.98
