stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,0.28,3.38,0.85,0,0,0,0,0,0,0,0,0,0,33.26,0,1.69,0,0,0.56,0,7.61,2.25,0,0.28,2.54,0,0,0.56,0.28,0,1.41,0,0,0
21Day,1.48,0.37,0,2.96,4.07,2.59,0,0,0,0.37,0,1.11,0.37,0.74,0.37,0.37,68.08,0.37,4.81,0,0.37,1.11,0,3.33,4.07,0,0,1.11,1.11,0,1.11,1.11,0.74,8.88,0,0,0.37
3Month,0.1,0.42,0,6.24,1.35,0,0.31,0,0.52,1.35,0,8.63,2.7,0.21,3.33,1.14,29.75,1.35,1.98,0.94,0.21,0.94,0.42,0.42,0.1,0.1,0,0.1,0.83,1.35,0,0,0,0,0.52,1.25,1.35
22Month,0.14,0.14,0.14,1.09,1.78,0,0.27,0.14,0.27,0.82,0.68,10.39,0.68,0,1.78,0.55,26.78,0.27,0.41,0,0,0.68,0,0,0,0,0.14,0,0.14,1.09,0.14,0,0,0,0.14,0,0.41
