stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,14,2,0,18,1,2,0,0,0,0,0,1,0,0,0,0,1,5,19,52,0,0,0,0,13,328,0,0,0,3,0,0,0,0,0,0,1,0,0,0
72hpf,6.76,0.28,0,7.33,0.28,1.41,0,1.13,0,0,0,0,0,0,1.13,0,8.74,11.56,0.85,18.04,0,2.82,0.28,0.28,39.46,42.84,0.28,0.28,0,7.05,2.54,0,0.85,0.56,0.56,0,0,0,0,0
21Day,17.39,0,0.37,28.12,0.37,8.14,0,19.98,0.37,0.74,0,0,1.48,0.37,12.58,1.48,0.37,5.18,5.18,27.38,0,0,1.11,0,12.21,18.5,0,0.37,0,8.51,4.44,0,0.74,4.81,1.11,1.11,0.37,0,0,2.59
3Month,0.1,0.42,1.14,29.85,0.1,0,0.31,2.29,1.77,3.43,0,0,63.35,3.95,3.43,18.2,3.22,7.07,8.32,11.65,1.98,0.1,1.77,3.33,0.94,0.31,2.18,0.83,0,0.31,3.43,0.1,114,0.31,0,0,0.31,2.5,15.39,7.7
22Month,0,0.96,1.91,7.65,0.14,0,0.27,2.05,0.55,8.06,2.6,0,160.84,1.09,10.8,16.26,0.41,1.5,14.89,6.29,0.14,2.87,1.23,0.27,0,0.14,0.55,0.68,1.91,0.27,0.27,0,24.19,0.27,0.41,0,0.14,0.14,0,1.37
