stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,26,0,0,0,0,0,0,0,2,0,0,0,0,3,292,5,10,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,7.05,1.97,0,46.5,2.54,7.05,0,0.28,0,0,0,0,0.28,0,0.56,0,3.95,846.95,1.97,13.53,0,1.13,0.56,0,71.87,35.23,0.28,0,0,12.97,0,0,4.23,0.85,0,0.85,0,0,0
21Day,16.28,1.11,1.85,772.53,1.48,24.05,0,2.96,0.37,1.48,0,0,7.77,0.74,9.62,5.92,11.84,1066.67,8.14,46.62,0,0,5.92,0.37,56.61,24.42,1.11,1.11,0,24.05,19.61,1.48,4.44,3.7,13.32,0.74,0.37,0,6.66
3Month,0.1,0.73,0.42,230.92,0,0,0.42,0.1,1.14,1.56,0,0,7.49,3.95,0.21,3.95,6.03,3.95,1.77,3.95,0.42,0,0.31,0.42,1.46,0,0.42,0.31,0,0.21,1.25,27.56,0,0,0,0.21,1.14,20.7,1.66
22Month,0,0.41,0,35.53,0,0,0.14,0,0.55,1.37,0.96,0,6.42,0.55,0.27,0.27,0.82,1.37,0.27,1.23,0,0.27,0,0,0.41,0,0.14,0.14,2.19,0,0,4.24,0,0,0,0,0,0.14,0.41
