stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.69,0,0.56,6.76,0.28,1.13,0,0.28,0,0.28,0,0,0,0,0,1.13,192.22,4.23,0.28,5.07,0,1.13,0,0.56,18.32,17.76,1.69,0,3.66,0,0,0.28,0,0.28,0.85,0,0,0
21Day,1.48,0.74,13.32,41.81,0,5.55,0,1.48,0,14.06,0.37,0,5.18,0,1.85,92.13,0.37,4.44,7.03,7.77,0.37,0.37,0.74,0,9.62,5.55,5.18,0.74,3.33,5.92,0.37,0,0.74,1.48,0.37,0,0,0.37
3Month,0.21,2.18,18.62,136.57,0,0,4.37,0.1,0,226.65,9.57,0.21,36.93,12.07,0.42,792.3,4.26,7.8,29.54,12.17,3.02,0,10.3,2.5,1.04,0.42,18.2,1.25,0.52,6.55,7.07,0.52,0,0,0.1,2.5,6.24,8.32
22Month,0.27,3.55,39.22,96.75,0,0,0.82,0,0.27,144.85,6.42,2.87,55.89,1.78,0.55,769.2,0.55,0.55,11.07,6.56,0.41,2.73,21.04,0,0.27,0,19.27,1.64,0.14,1.78,1.5,1.37,0.82,0,0.14,0.41,0,2.32
