stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0.85,27.9,0.28,0.28,0,0,0,0,1.69,1.41,0,0,0,0.28,0,0,0,0,0,0,0
21Day,0,0,0,11.1,0,0,0.37,0,0.37,0,0,0,0.74,0.37,0,5.55,0,0.74,0,0.37,0,0,0.37,0,0,0,0,0.37,0.74,0,0,0,0,0,0.74
3Month,0.1,0.42,1.35,45.25,0,0.21,0.21,2.7,1.98,0.1,9.67,2.81,0.42,17.27,2.18,5.72,3.12,0.94,0.62,0.1,0.52,1.04,0.1,0,0.52,0.31,0,0.1,0.21,2.39,0,0,1.04,0.31,5.41
22Month,0.14,2.46,2.46,11.07,0.14,0.14,0,3.42,7.93,1.09,28.83,3.42,3.28,29.65,0.96,2.05,5.47,4.78,0.14,0.68,1.5,0,0.27,0,1.78,0.27,0.14,0.27,0.27,1.09,0.41,0.14,0.68,0,4.37
