stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.28,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,2.22,1.11,19.61,9.62,0.37,5.92,0,1.11,0,0.74,0.37,0,0.74,0.37,2.22,70.67,0.74,3.33,1.11,5.92,0,0.37,1.85,0,8.51,2.59,0.37,0.74,2.59,3.7,0,1.48,0,0.74,0,0,0,1.85
3Month,0.62,3.22,34.43,51.07,0.1,0,4.37,0.62,0.1,14.15,12.69,0.1,48.37,19.87,1.56,1132.85,4.89,15.5,7.39,17.89,4.89,0.42,4.68,3.02,1.66,0.21,3.22,1.66,0.62,9.15,13.21,0.42,0.1,0,0.42,4.68,7.39,12.48
22Month,0,3.42,22.55,14.21,0.27,0,0.27,0.41,0.14,12.98,6.29,4.1,51.24,1.78,0.41,823.45,0.55,1.5,4.51,3.28,0.27,2.87,1.78,0.14,0.41,0,3.55,0.55,0,0.82,1.09,0.68,0.55,0,0,0.41,0,1.64
