stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,20,0,0,0,0,32,39,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,20.57,5.07,0,19.73,1.13,4.79,0,0,0,0,0.28,0,0,0,0,0,0,0.56,15.5,0.56,22.27,0,0.28,0,0,265.22,85.96,2.25,0,8.46,0.28,0,5.36,0.28,0.56,0.56,0,0,0
21Day,9.62,1.11,0.37,53.65,0,1.85,0,0,0,0,0,0,0,0.37,0.74,0.37,0.37,4.44,3.7,0.74,11.1,0,0,0.74,0.37,57.35,25.16,1.11,0,3.33,4.44,0,0.74,0.37,1.85,0,0.37,0,0.74
3Month,0.31,0.52,0.42,71.04,0.1,0,0.52,0.1,0.1,0.62,0.42,0,0,8.22,1.77,0,2.5,3.43,11.55,1.56,1.46,0.1,0,0.31,0.31,1.04,0.42,0.83,0,0.31,1.04,7.18,0.1,0.1,0,0,2.18,1.77,1.46
22Month,0.14,0.82,0,28.01,0.14,0,0.27,0.14,0,0.27,3.83,0.96,0,40.04,0.82,0.27,3.55,1.5,2.05,1.91,2.6,0.14,0.82,0.68,0.14,0.41,0.14,0.96,0.41,0.55,0.14,6.15,0.27,0.14,0,0,0.41,0,0.14
