stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,9,58,0,28,0,4,0,4,0,0,0,0,1,0,0,0,0,1,9,106,106,0,0,0,0,78,863,4,0,0,19,0,0,0,0,0,0,4,0,0,0
72hpf,34.39,28.75,0,25.37,4.79,34.95,0,2.54,0,0,1.13,0,0,0,0,2.25,0,12.12,67.93,11.84,111.89,0,4.51,10.15,1.41,3010.98,370.07,5.07,10.15,0,89.35,0.85,0,0.28,48.2,3.1,2.25,5.64,0,0,0
21Day,17.76,8.88,15.54,34.41,1.11,34.41,0,6.29,0,5.18,10.73,0,0,4.81,11.84,107.67,64.01,4.07,17.76,63.64,92.87,0,0.37,23.68,0.37,515.76,63.27,1.48,2.22,0,20.72,28.12,0,0,6.66,2.96,9.62,2.22,1.11,0,37.74
3Month,1.04,30.48,16.02,51.07,0.52,0,1.98,1.46,0.31,117.75,24.24,0.31,0,28.92,114.73,6.14,338.89,4.16,8.22,70.94,62.62,25.07,0.21,9.15,5.3,7.39,1.77,13,1.56,0,1.77,6.45,0.42,113.79,1.25,0,0,0.31,159.46,27.25,47.02
22Month,0.27,50.15,9.16,25.69,0.14,0,0.96,1.5,0,51.11,13.53,5.33,0,36.08,36.62,6.83,260.32,1.09,1.09,37.99,51.93,2.32,1.5,5.88,0.14,3.96,0,9.98,1.09,0.41,1.91,0.55,0,8.06,1.5,0.68,0,0,18.17,0,21.32
