stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,13,0,0,0,0,0,0,0,0,0,0,0,4,4,6,2,0,0,0,0,4,9,0,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,1.41,0.85,0,8.46,1.13,0.56,0,0.56,0,0.56,0,0,0,0,0,8.46,38.61,1.69,3.66,0,3.1,0.56,0.85,16.07,10.71,0.56,0.28,0,4.51,1.69,0.85,1.97,0,0,0.85,0,0,0
21Day,9.99,2.22,1.85,42.18,0.74,7.77,0,15.17,0.37,1.85,0,5.92,1.11,8.51,15.91,6.29,12.21,10.36,14.8,0,0,1.11,0.74,14.43,7.03,1.48,2.22,0,9.62,3.33,2.59,9.25,0.74,0.74,1.11,0,0,3.33
3Month,0.52,6.97,4.89,87.58,0.94,0,1.66,2.7,28.19,23.09,0.21,184.84,30.69,4.58,80.41,11.34,25.59,34.33,17.68,5.3,0.31,16.54,11.13,3.85,0.94,6.55,5.62,0,1.98,5.62,68.65,1.04,0.42,0,0.52,9.47,6.45,12.59
22Month,0,4.92,6.01,22.14,0.27,0,1.37,0.96,9.43,36.21,6.83,166.03,15.85,8.75,89.23,2.05,3.96,38.81,11.34,0.27,3.42,5.74,0.82,1.5,0,5.19,6.29,0.82,0.68,0.96,19.27,2.73,1.23,0,0,1.23,0.14,3.96
