stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,9,1,0,19,1,1,0,0,0,0,0,3,1,0,0,0,1,5,14,31,0,0,0,0,8,251,0,0,0,3,0,0,0,0,0,1,0,0,0
72hpf,10.43,2.54,0,10.43,1.41,2.82,0,1.41,0,0,0,0,0,0,0.56,0,7.33,19.17,0.28,24.52,0,1.13,0.56,0,147.69,99.49,0.85,1.69,0,17.47,1.97,0.56,11.56,1.13,1.13,1.69,0,0,0
21Day,8.51,1.11,0.74,22.57,1.11,11.47,0,4.07,0.37,0.37,0,0,1.11,1.85,5.92,2.22,1.48,5.55,2.96,26.64,0.37,0,2.96,0.37,35.89,34.78,0,0.74,0,8.14,4.07,2.96,5.92,1.11,1.11,1.48,0,0,3.33
3Month,0.52,2.29,0.73,26.94,0,0,1.04,0.73,3.54,5.41,0.21,0,22.88,3.95,2.08,11.44,1.77,9.36,7.49,9.67,1.35,0.1,3.64,1.66,1.77,0.52,2.29,0.73,0,0.42,1.77,92.37,0.62,0,0.21,0.1,3.12,23.82,7.8
22Month,0,2.87,1.64,10.8,0,0,0.96,1.09,2.05,4.78,4.24,0,47.83,3.42,3.42,11.75,0.55,1.37,7.93,7.52,0.41,1.91,1.23,0,1.09,0.55,2.05,2.19,0.55,0.27,0.55,13.8,0.82,0.68,0,0,0.55,0.27,2.73
