stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12,8,0,42,1,0,0,1,0,0,0,0,0,0,0,0,8,12,23,54,0,0,0,2,17,519,0,0,0,8,0,0,0,0,0,1,0,0,0
72hpf,15.78,5.92,0,23.39,4.51,14.94,0,0.85,0,0,0.85,0,0.28,0,2.25,0.56,17.19,63.7,4.79,49.89,0,4.51,1.13,0.56,369.5,198.14,1.69,2.54,0,56.09,1.41,0.85,23.39,5.07,2.54,7.05,0,0,0
21Day,37.74,4.44,1.48,122.84,5.18,39.96,0,22.94,0,0,4.07,0.74,5.55,3.7,31.82,7.77,12.21,74.37,16.65,135.79,0,0,17.76,0.37,182.4,99.9,4.07,2.59,0,57.35,14.8,5.92,11.84,6.29,8.14,3.33,0,0,14.06
3Month,0.21,4.06,1.66,62.1,0.52,0,1.35,1.56,0.42,8.22,9.57,0.1,49.3,9.26,3.74,33.08,9.78,18.93,9.36,25.9,7.49,0.21,10.09,6.66,3.85,1.14,6.03,2.29,0,2.18,1.98,72.19,1.77,0.1,0,0.62,5.3,32.04,16.85
22Month,0.14,9.7,1.64,31.84,0.82,0,1.64,2.87,0,6.42,20.22,17.63,133.1,7.38,8.47,43.32,3.01,5.33,19.95,21.32,0.55,3.69,5.47,0.82,8.06,1.09,6.01,5.33,0.14,0.68,1.09,16.4,9.29,3.28,0,0.27,2.05,0.41,12.71
