stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,5,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,113,0,0,0,0,21,456,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,18.04,1.41,0,9.3,1.13,9.86,0,0.28,0,0,0,0,0,0.56,0,0,0.28,3.95,15.78,1.69,41.15,0,0.85,1.69,0.28,631.9,161.22,0,0.85,25.08,0.28,0,26.49,0,0.28,1.69,0,0,0
21Day,9.99,0.74,0.37,5.92,0.74,5.18,0,1.11,0,0,0,0,0,1.48,0.37,1.85,1.11,0,3.33,1.11,30.34,0,0,5.55,0,62.16,25.9,0,0,8.14,6.29,0,1.11,0.37,1.48,0,0,0,1.48
3Month,0.21,0.31,0.21,2.08,0,0,0.1,0.21,0.1,0.42,0.31,0,0,1.46,0.52,0,3.64,0.21,0.83,0.83,4.99,0.1,0,14.15,0.31,0.52,0,0.52,1.46,0.1,0.21,5.72,0.1,0,0,0.21,0.31,0.94,0.62
22Month,0,0.41,0.96,1.09,0,0,0,0,0,0.41,0.14,0.41,0,2.87,0,0.27,2.05,0.27,0,0.27,2.6,0.55,0.14,12.85,0.14,0.55,0,0.14,0.82,0,0,6.29,0.41,0,0,0,0,0,0.68
