stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0.56,0,0,0.56,9.58,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,4.44,0.74,0.37,8.51,0,13.69,0,3.33,0,0.37,3.33,0,0.37,1.11,76.59,1.11,0.74,4.81,190.54,10.73,0,0,0.74,0,13.32,6.66,0,0.74,0,3.33,6.29,0,0,1.11,1.48,1.85,0,0.37,0,176.11
3Month,0.31,3.85,1.98,29.64,0.42,0,3.22,0.62,0.21,3.85,157.59,0,32.97,34.85,7.28,16.33,2.6,8.74,459.96,14.98,3.64,0.52,4.16,3.33,2.6,0.1,2.81,1.14,0,0.73,8.84,0.1,12.79,0.62,0.31,0,0.21,4.78,8.32,605.8
22Month,0.41,6.15,0.96,15.58,0,0,2.6,0.14,0,1.64,418.97,1.91,37.31,40.58,6.01,8.2,0.68,2.87,400.11,11.75,0.41,3.42,2.46,0.27,0.55,0.14,1.5,1.5,0.14,0.27,2.73,0,0.82,2.05,1.5,0,0,0.41,0,335.34
