stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,8.74,2.54,0,4.79,1.13,4.79,0,0.85,0,0.28,0,0,0,1.69,0,3.38,10.43,1.69,9.86,0,0.28,0.28,0.28,658.96,138.67,0.28,0.85,0,10.15,0.56,0,0,10.99,0.85,0.56,0,0,0,0
21Day,0.37,1.48,0,11.84,0.37,4.07,0,2.96,0.37,0,0,0.74,1.48,18.5,0.37,0,2.96,1.48,11.1,0,0,0,0,166.86,39.22,0.37,1.11,0,3.33,5.55,0,1.11,2.96,1.85,1.85,0.37,0,0,9.99
3Month,0.21,0.94,0.42,11.86,0.1,0,0.31,1.04,0.52,10.3,0,4.99,35.26,2.08,1.35,0.42,1.87,6.24,2.7,1.25,0,0.94,0.52,3.33,1.04,4.06,0.31,0,0.1,1.14,0.1,43.9,0.73,0.21,0,0.1,1.66,6.66,39.32
22Month,0,1.5,0.27,8.61,0,0,0.27,1.09,0.14,16.53,0.68,8.2,17.08,1.91,1.23,0.55,0.68,5.47,3.14,0.41,0.27,0.82,0,3.01,0.14,5.74,0.96,0.14,0.14,0,0.14,6.7,1.23,0,0,0.14,0.27,0,21.73
