stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,112,19,0,268,6,2,0,1,0,0,0,0,98,1,0,1,11,36,442,27,348,0,1,0,18,116,4056,0,0,0,55,0,0,0,0,0,0,24,0,0,0
72hpf,40.87,7.89,0.56,213.08,9.3,38.05,0,1.97,0,0.28,0.56,0.56,0.28,20.57,0,0.28,14.66,350.34,1496.61,3.38,191.94,0,154.73,9.02,43.12,389.23,313.42,12.97,5.92,0,253.1,43.12,0,3.38,50.17,2.54,1.69,14.66,0,0,0
21Day,215.33,24.42,112.85,1838.46,14.8,246.04,0,64.75,0,19.24,21.46,0.74,0,786.22,11.84,108.41,634.53,66.23,918.68,84.73,1373.39,2.96,14.06,151.32,34.04,537.96,321.89,36.63,18.87,0,617.88,335.58,0,4.81,69.19,25.53,79.18,33.3,2.22,0,59.94
3Month,4.06,24.24,143.23,854.5,1.66,0,57.31,5.41,1.35,176.93,69.48,2.18,0,7489.74,91.85,7.91,1966.03,82.28,106.41,47.85,163.93,42.54,26.73,50.03,249.33,16.75,1.77,29.02,30.69,0,12.59,233.73,0.52,47.54,5.82,0.73,0,1.14,29.23,33.7,70.84
22Month,7.65,149.77,195.27,715.77,1.09,0,92.51,13.25,1.37,206.07,148.67,300.63,0,14246.39,85.95,26.78,1824.54,40.17,63,138.97,499.04,10.11,472.53,93.88,39.9,16.81,4.37,79.8,50.42,34.71,17.63,66.82,0,6.29,13.66,15.85,0.14,1.91,13.8,0.27,104.26
