stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,0,0,13,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.23,1.97,0,5.92,2.54,5.36,0,0,0,0,0,0,0,0.28,0,2.25,8.17,1.41,9.3,0,0.28,0.28,0.28,417.42,163.75,1.41,3.66,0,7.05,0,0,0,39.46,4.23,1.13,1.13,0,0,0
21Day,1.85,0,0.37,5.92,1.11,7.03,0,0.37,0,0,0,0.37,0,0.37,0.74,0.37,2.59,1.48,6.66,0,0,0.74,0,75.48,48.1,1.11,0.37,0,3.7,3.33,0,2.22,21.46,3.33,5.18,0.74,0,0.37,0.37
3Month,0.31,1.14,1.66,29.64,0.62,0,0.62,0.1,3.22,2.29,0,114.52,1.87,0.62,16.12,3.74,3.22,3.22,4.99,1.77,0.1,1.14,3.54,9.47,3.22,9.67,3.12,0,0.31,2.39,0.1,159.98,1.35,0.42,0,0.62,2.81,112.75,2.29
22Month,0.14,0.68,0.68,9.29,0.55,0,0.41,0.27,0.55,1.5,1.37,77.62,0.14,1.09,10.52,0.27,0.55,1.09,3.83,0.14,2.32,0,0.41,3.28,0.68,3.28,1.91,0.27,0.41,0.14,0,33.07,1.5,1.23,0,0,0.27,0.27,0.14
