stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,2,57,2,1,6,0,0,0,15,1,46,6,0,0,4,0,0,0,0,0,1,0,0,0
72hpf,3.95,9.02,0,6.76,2.25,4.51,0,0.28,0,0,0,0,0,0,0.28,1.97,42,22.83,0.56,69.05,0,0.85,1.69,14.09,110.2,20.57,13.81,0,0,56.37,0,0,5.36,0,0,2.25,0,0,0
21Day,11.84,5.18,2.96,82.88,0.74,15.17,0,3.7,0,2.59,0.37,0.37,3.7,0,4.44,33.3,46.25,25.53,3.33,421.42,4.07,0,50.32,2.22,88.06,14.43,17.39,0.37,0,29.97,10.73,0.37,4.44,2.96,5.92,1.85,0,0,2.59
3Month,0.83,7.39,5.3,129.09,0,0,3.22,0.42,0.94,114.73,21.64,0.94,35.37,10.19,0.73,267.43,29.02,12.27,16.23,140.32,367.08,0.73,18.52,59.81,4.26,0.83,45.98,1.35,0,1.66,4.78,14.46,0.94,0,0,0.94,8.01,5.2,6.66
22Month,0.27,7.93,11.89,83.63,0.14,0,3.14,0.68,0.96,58.49,6.56,4.92,37.31,2.6,3.01,416.78,10.25,6.56,9.02,190.35,61.49,2.73,15.03,4.78,4.24,0.96,62.31,0.68,0.55,1.37,1.09,2.19,1.5,0.27,0,0.96,1.5,0,3.28
