stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,3,0,14,0,0,0,1,0,2,0,6,0,0,0,0,10,2,198,11,0,0,0,0,7,81,0,0,0,2,0,0,0,0,0,0,1,0,0,0
72hpf,3.1,0,0,16.35,2.82,4.23,0,0.28,0,5.07,0,0,0,0,0.85,0,40.02,93.57,14.37,3.95,0,0,0,0,14.94,18.32,0,36.64,0,8.46,0,0,0,31.29,0,0.28,0.85,0,0,0
21Day,3.33,0.74,0,114.33,0.37,8.14,0,1.85,0,22.57,0,0,1.85,11.47,59.94,1.11,47.36,151.32,85.1,13.32,0,0.37,2.59,0,23.31,9.62,0.37,9.99,0,5.92,7.03,0,1.11,22.57,1.48,2.59,1.85,0,0,96.94
3Month,0.42,3.95,1.35,63.14,0.73,0,2.08,0.94,4.47,252.45,0,0,36.2,393.18,3.33,15.5,19.56,181.93,184.73,10.51,2.91,0,3.95,3.43,1.98,0.31,1.56,1.77,0,1.87,4.06,0.83,61.27,11.23,0,0,0.52,3.95,19.97,182.65
22Month,0.68,2.32,0.82,27.33,0.41,0,5.19,0.68,0.68,623.94,6.7,0,59.03,140.34,5.74,5.74,5.74,37.99,205.93,7.11,0,1.91,1.09,0.14,1.23,0.14,2.6,4.51,1.09,0.41,2.05,0.14,4.65,29.38,1.23,0,0.41,0.27,0.14,83.49
