stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,20,1,4,14,0,0,0,0,18,147,1,0,2,0,0,0,0,0,0,0,0,0
72hpf,5.36,0.56,0,10.15,2.25,4.51,0,0,0,0,0,0,0,0,0,5.07,14.37,1.97,46.5,0,2.54,5.36,0.85,374.29,47.63,1.69,0.56,18.32,0.28,0,9.58,0.85,0,1.13,0,0,0
21Day,3.33,0.74,0,17.02,1.48,3.7,0,1.11,0,0,0,0.74,0.37,3.7,1.11,3.7,3.33,0.37,20.35,0,0,13.69,2.59,215.7,17.39,2.22,1.11,4.81,7.03,0,5.18,2.22,7.03,1.11,0,0,1.48
3Month,0.1,0.21,0.1,15.19,0.21,0,0,0,0.21,1.04,0,3.22,0.73,0,1.35,14.67,0.83,0.83,1.04,0.42,0,0.42,1.98,43.38,0.73,2.7,0.31,0.1,0.21,5.82,0.73,0,0,0.1,0.31,7.07,1.35
22Month,0,0.55,0.14,16.12,0,0,0.14,0,0.14,1.5,0.41,20.63,0.41,0.27,1.09,5.88,0,0.55,1.23,0.14,0.55,0.27,0.27,27.6,0.41,5.19,0.27,0,0.14,2.73,1.64,0.41,0,0,0,0,0.27
