stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20,3,0,19,2,0,0,0,0,0,0,0,0,0,0,0,3,12,22,51,0,0,0,0,27,297,0,0,0,3,0,0,0,0,0,0,0,0,0
72hpf,13.25,5.64,0,19.45,2.54,3.38,0,1.41,0,0,1.13,0,0,0,4.51,0,9.58,52.71,5.07,38.61,0,1.69,0.85,0.56,78.92,149.1,1.69,0.85,0,29.03,1.13,0.56,15.22,0,0.28,6.48,0,0,0.28
21Day,22.2,2.96,0.74,52.54,0.74,16.65,0,12.58,0,0.37,2.96,0,2.59,1.11,15.54,5.18,2.96,10.36,16.28,56.24,0,0,7.03,0,24.42,46.99,1.85,1.11,0,16.28,6.66,2.96,8.51,0.37,2.96,1.85,0,0,8.14
3Month,1.35,7.59,1.87,86.96,0.42,0,2.08,2.5,0.21,10.51,28.81,0.21,133.45,18.1,3.95,37.13,5.82,20.8,24.55,27.98,4.06,0.42,4.47,4.68,2.18,1.56,4.58,1.66,0,1.35,4.58,73.44,0.94,0.1,0,0.73,8.84,20.18,21.74
22Month,1.09,11.62,3.01,28.29,0.27,0,1.91,1.23,0.14,4.78,38.54,11.21,336.84,12.03,9.29,36.35,1.91,6.29,37.58,21.45,0.41,8.88,1.91,0.55,1.78,0.41,4.92,3.28,0.82,0.82,0.82,17.08,1.37,0.27,0,0.14,0.82,0.14,8.47
