stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,75,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0.28,0,0,0,4.51,0,0,0,0,0,2.25,0,0,0.28,0,1.69,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0.37,1.85,1.48,0,0,0,18.87,0,4.81,0.37,0.37,1.85,0.37,4.81,1.11,2.59,0,0,0.37,0,3.7,0.37,0,0,0,0.74,1.48,0.74,0,0,0.37,0,0,0,0.37
3Month,0.21,1.25,2.7,19.56,0,0.94,0.1,2.81,308.62,0.1,287.4,2.7,0.1,27.88,1.25,12.38,3.43,2.91,0.94,1.14,2.08,1.66,0.62,0.1,0.62,0.62,0,0.1,7.59,7.8,1.98,0,0,0.1,1.87,1.77,2.29
22Month,0.41,0.96,2.19,12.71,0,2.6,0.14,1.91,257.45,1.5,332.6,2.87,3.14,23.64,0,2.73,6.83,3.01,0,15.03,0.55,0,0.41,0,0.14,0.68,0.55,0.14,0.55,6.7,6.7,0.14,0,0.14,0,0,0.41
