stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32,0,0,82,0,0,0,2,0,0,0,0,0,0,0,0,1,8,1,183,0,1,0,0,15,581,0,0,0,21,0,0,0,0,0,6,0,0,0
72hpf,45.38,1.97,0,25.08,7.61,5.36,0,0.85,0,0,0.28,0,0,0,0,0,7.89,27.34,1.41,346.95,0,0.28,20.86,0.85,90.19,228.58,1.13,1.13,0,161.22,5.07,0.56,103.44,0,0.28,3.66,0,0,0
21Day,24.79,1.11,0.74,16.65,1.11,5.55,0,1.85,0,0,0,0,1.11,0.74,1.48,0.37,0.37,2.96,1.85,284.15,0,0,68.08,0,21.09,52.91,0,1.11,0,41.81,7.03,1.11,26.27,1.11,3.7,1.48,0.37,0,1.48
3Month,3.02,1.98,0,9.88,0.21,0,0.73,0.52,0.73,1.14,3.43,0,8.22,2.08,0.21,3.22,0.52,3.22,2.81,68.44,10.4,0,11.23,0.21,0.52,1.04,0.52,0.31,0,0.31,2.5,53.57,2.6,0,0,1.87,26.21,14.98,1.98
22Month,1.37,0.68,0,5.74,0.27,0,0.41,0,0.14,0.27,2.05,2.19,13.8,1.23,0.27,1.37,0.14,0.82,1.23,56.98,1.09,0.41,7.11,0.14,0,2.32,0.27,1.37,0.14,0,0.41,28.7,3.96,0,0,0.82,2.6,0.14,0.14
